    127.40,  1.363068
    127.40,  1.275103
    127.40,  0.910581
    127.40,  1.407235
    129.95,  1.259908
    129.95,  1.125029
    129.95,  0.779425
    129.95,  0.850810
    132.63,  1.061070
    132.63,  1.034998
    132.63,  1.014925
    132.63,  0.900531
    134.02,  1.231528
    134.02,  1.139513
    134.02,  3.097858
    134.02,  3.279912
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    138.44,  0.917428
    138.44,  0.921387
    138.44,  0.955359
    138.44,  0.916305
    139.76,  0.923034
    139.76,  0.880430
    139.76,  2.468382
    139.76,  2.643281
    141.47,  0.834102
    141.47,  0.842240
    141.47,  1.076381
    141.47,  1.159865
    143.04,  0.709697
    143.04,  0.761377
    143.04,  1.163896
    143.04,  1.231958
    144.65,  0.688379
    144.65,  0.692015
    144.65,  1.595725
    144.65,  1.805876
    146.52,  0.631839
    146.52,  0.640240
    146.52,  0.686368
    146.52,  0.875602
    150.91,  0.481132
    150.91,  0.474246
    150.91,  0.593034
    150.91,  0.724474
    153.11,  0.378044
    153.11,  0.399317
    153.11,  0.652284
    153.11,  0.955371
    155.78,  0.356411
    155.78,  0.387892
    155.78,  0.811691
    155.78,  0.880409
    157.66,  0.296497
    157.66,  0.294625
    157.66,  0.539994
    157.66,  0.940354
    158.54,  0.203576
    158.54,  0.213008
    158.54,  0.276208
    158.54,  0.541805
    160.09,  0.206124
    160.09,  0.207328
    160.09,  0.367690
    160.09,  0.528704
    161.36,  0.203602
    161.36,  0.226989
    161.36,  0.491992
    161.36,  0.740422
    162.83,  0.219445
    162.83,  0.215947
    162.83,  0.469949
    162.83,  1.177623
    164.67,  0.229212
    164.67,  0.362883
    164.67,  1.080318
    164.67,  2.926444
    165.93,  0.166699
    165.93,  0.224157
    165.93,  0.393743
    165.93,  0.827744
    167.45,  0.140117
    167.45,  0.169105
    167.45,  0.187455
    167.45,  0.414321
    168.93,  0.122704
    168.93,  0.167359
    168.93,  0.404192
    168.93,  0.405371
    170.44,  0.119495
    170.44,  0.168433
    170.44,  0.426014
    170.44,  0.796702
    175.37,  0.061611
    175.37,  0.073842
    175.37,  0.066085
    175.37,  0.394683
    176.97,  0.058286
    176.97,  0.064861
    176.97,  0.132997
    176.97,  0.508902
    178.60,  0.071247
    178.60,  0.072585
    178.60,  0.389637
    178.60,  0.835090
    183.87,  0.036939
    183.87,  0.045839
    183.87,  0.177997
    183.87,  0.405910
