   127.400,     1.381
   127.513,     1.379
   127.626,     1.377
   127.740,     1.375
   127.853,     1.373
   127.966,     1.371
   128.079,     1.369
   128.192,     1.367
   128.305,     1.365
   128.419,     1.363
   128.532,     1.360
   128.645,     1.358
   128.758,     1.356
   128.871,     1.354
   128.984,     1.352
   129.098,     1.350
   129.211,     1.348
   129.324,     1.346
   129.437,     1.344
   129.550,     1.342
   129.663,     1.339
   129.776,     1.337
   129.890,     1.335
   130.003,     1.333
   130.116,     1.331
   130.229,     1.329
   130.342,     1.327
   130.455,     1.325
   130.569,     1.323
   130.682,     1.320
   130.795,     1.318
   130.908,     1.316
   131.021,     1.314
   131.134,     1.312
   131.248,     1.310
   131.361,     1.308
   131.474,     1.306
   131.587,     1.304
   131.700,     1.302
   131.813,     1.299
   131.927,     1.297
   132.040,     1.295
   132.153,     1.293
   132.266,     1.291
   132.379,     1.289
   132.492,     1.287
   132.606,     1.285
   132.719,     1.283
   132.832,     1.281
   132.945,     1.278
   133.058,     1.276
   133.171,     1.274
   133.285,     1.272
   133.398,     1.270
   133.511,     1.268
   133.624,     1.266
   133.737,     1.264
   133.850,     1.262
   133.964,     1.260
   134.077,     1.257
   134.190,     1.255
   134.303,     1.253
   134.416,     1.251
   134.529,     1.249
   134.643,     1.247
   134.756,     1.245
   134.869,     1.243
   134.982,     1.241
   135.095,     1.238
   135.208,     1.236
   135.322,     1.234
   135.435,     1.232
   135.548,     1.230
   135.661,     1.228
   135.774,     1.226
   135.887,     1.224
   136.001,     1.222
   136.114,     1.220
   136.227,     1.217
   136.340,     1.215
   136.453,     1.213
   136.566,     1.211
   136.680,     1.209
   136.793,     1.207
   136.906,     1.205
   137.019,     1.203
   137.132,     1.201
   137.245,     1.199
   137.359,     1.196
   137.472,     1.194
   137.585,     1.192
   137.698,     1.190
   137.811,     1.188
   137.924,     1.186
   138.038,     1.184
   138.151,     1.182
   138.264,     1.180
   138.377,     1.178
   138.490,     1.175
   138.603,     1.173
   138.717,     1.171
   138.830,     1.169
   138.943,     1.167
   139.056,     1.165
   139.169,     1.163
   139.282,     1.161
   139.396,     1.159
   139.509,     1.156
   139.622,     1.154
   139.735,     1.152
   139.848,     1.150
   139.961,     1.148
   140.075,     1.146
   140.188,     1.144
   140.301,     1.142
   140.414,     1.140
   140.527,     1.138
   140.640,     1.135
   140.754,     1.133
   140.867,     1.131
   140.980,     1.129
   141.093,     1.127
   141.206,     1.125
   141.319,     1.123
   141.433,     1.121
   141.546,     1.119
   141.659,     1.117
   141.772,     1.114
   141.885,     1.112
   141.998,     1.110
   142.112,     1.108
   142.225,     1.106
   142.338,     1.104
   142.451,     1.102
   142.564,     1.100
   142.677,     1.098
   142.791,     1.096
   142.904,     1.093
   143.017,     1.091
   143.130,     1.089
   143.243,     1.087
   143.356,     1.085
   143.470,     1.083
   143.583,     1.081
   143.696,     1.079
   143.809,     1.077
   143.922,     1.074
   144.035,     1.072
   144.149,     1.070
   144.262,     1.068
   144.375,     1.066
   144.488,     1.064
   144.601,     1.062
   144.714,     1.060
   144.828,     1.058
   144.941,     1.056
   145.054,     1.053
   145.167,     1.051
   145.280,     1.049
   145.393,     1.047
   145.507,     1.045
   145.620,     1.043
   145.733,     1.041
   145.846,     1.039
   145.959,     1.037
   146.072,     1.035
   146.186,     1.032
   146.299,     1.030
   146.412,     1.028
   146.525,     1.026
   146.638,     1.024
   146.751,     1.022
   146.865,     1.020
   146.978,     1.018
   147.091,     1.016
   147.204,     1.014
   147.317,     1.011
   147.430,     1.009
   147.544,     1.007
   147.657,     1.005
   147.770,     1.003
   147.883,     1.001
   147.996,     0.999
   148.109,     0.997
   148.223,     0.995
   148.336,     0.992
   148.449,     0.990
   148.562,     0.988
   148.675,     0.986
   148.788,     0.984
   148.902,     0.982
   149.015,     0.980
   149.128,     0.978
   149.241,     0.976
   149.354,     0.974
   149.467,     0.971
   149.581,     0.969
   149.694,     0.967
   149.807,     0.965
   149.920,     0.963
   150.033,     0.961
   150.146,     0.959
   150.260,     0.957
   150.373,     0.955
   150.486,     0.953
   150.599,     0.950
   150.712,     0.948
   150.825,     0.946
   150.939,     0.944
   151.052,     0.942
   151.165,     0.940
   151.278,     0.938
   151.391,     0.936
   151.504,     0.934
   151.618,     0.932
   151.731,     0.929
   151.844,     0.927
   151.957,     0.925
   152.070,     0.923
   152.183,     0.921
   152.297,     0.919
   152.410,     0.917
   152.523,     0.915
   152.636,     0.913
   152.749,     0.910
   152.862,     0.908
   152.976,     0.906
   153.089,     0.904
   153.202,     0.902
   153.315,     0.900
   153.428,     0.898
   153.541,     0.896
   153.655,     0.894
   153.768,     0.892
   153.881,     0.889
   153.994,     0.887
   154.107,     0.885
   154.220,     0.883
   154.334,     0.881
