    127.40,  0.041397
    127.40,  0.080031
    127.40,  1.253922
    127.40,  0.255789
    127.40,  2.335707
    127.40,  0.367843
    127.40,  0.055234
    127.40,  0.053294
    127.40,  0.130353
    127.40,  0.109816
    127.40,  0.463200
    127.40,  0.030068
    127.40,  1.832915
    127.40,  1.683653
    127.40,  0.043536
    127.40,  0.396915
    127.40,  0.836550
    127.40,  0.836550
    127.40,  0.231587
    127.40,  0.443799
    127.40,  1.070539
    127.40,  0.052572
    127.40,  0.415285
    127.40,  0.560192
    127.40,  0.212992
    127.40,  0.405402
    127.40,  0.031263
    127.40,  0.038375
    127.40,  0.026496
    127.40,  0.060729
    127.40,  0.123301
    127.40,  0.211124
    127.40,  0.715590
    127.40,  0.666201
    127.40,  2.720427
    127.40,  1.729617
    127.40,  1.268927
    127.40,  0.897309
    127.40,  0.709907
    127.40,  0.757673
    127.40,  0.770873
    127.40,  0.991477
    127.40,  0.842623
    127.40,  0.930726
    127.40,  1.886027
    127.40,  0.830587
    127.40,  1.223159
    127.40,  0.039442
    127.40,  1.404192
    127.40,  0.996201
    129.95,  0.047248
    129.95,  0.047840
    129.95,  0.359019
    129.95,  0.135094
    129.95,  0.840359
    129.95,  0.137736
    129.95,  0.083850
    129.95,  0.098905
    129.95,  0.199954
    129.95,  0.170007
    129.95,  0.191893
    129.95,  0.039643
    129.95,  0.790790
    129.95,  0.812006
    129.95,  0.045397
    129.95,  0.194837
    129.95,  0.301064
    129.95,  0.301064
    129.95,  0.208876
    129.95,  0.127424
    129.95,  0.417385
    129.95,  0.048199
    129.95,  0.403134
    129.95,  0.378247
    129.95,  0.084433
    129.95,  0.118359
    129.95,  0.048022
    129.95,  0.046204
    129.95,  0.048377
    129.95,  0.103232
    129.95,  0.169033
    129.95,  0.155161
    129.95,  0.703459
    129.95,  0.711524
    129.95,  1.617697
    129.95,  0.796541
    129.95,  1.132020
    129.95,  0.752053
    129.95,  0.723031
    129.95,  0.730615
    129.95,  0.741988
    129.95,  0.781208
    129.95,  0.779845
    129.95,  0.878466
    129.95,  1.437434
    129.95,  0.725892
    129.95,  0.752947
    129.95,  0.086847
    129.95,  0.794344
    129.95,  0.757549
    132.63,  0.186480
    132.63,  0.222962
    132.63,  0.327506
    132.63,  0.308953
    132.63,  0.895559
    132.63,  0.230436
    132.63,  0.392963
    132.63,  0.468915
    132.63,  0.395412
    132.63,  0.365446
    132.63,  0.212011
    132.63,  0.194325
    132.63,  1.051726
    132.63,  1.112230
    132.63,  0.175835
    132.63,  0.320725
    132.63,  0.470370
    132.63,  0.470370
    132.63,  0.353828
    132.63,  0.311874
    132.63,  0.545859
    132.63,  0.177848
    132.63,  0.933927
    132.63,  0.475985
    132.63,  0.279446
    132.63,  0.249213
    132.63,  0.227500
    132.63,  0.208196
    132.63,  0.191683
    132.63,  0.480826
    132.63,  0.371014
    132.63,  0.362467
    132.63,  0.967089
    132.63,  0.946764
    132.63,  1.137383
    132.63,  0.897630
    132.63,  1.069512
    132.63,  0.960294
    132.63,  0.976915
    132.63,  0.971065
    132.63,  0.993127
    132.63,  0.993502
    132.63,  1.013341
    132.63,  1.074139
    132.63,  1.249410
    132.63,  0.955563
    132.63,  0.986855
    132.63,  0.360108
    132.63,  1.024661
    132.63,  1.008195
    134.02,  0.434906
    134.02,  0.510598
    134.02,  1.180324
    134.02,  0.808529
    134.02,  3.241719
    134.02,  0.605561
    134.02,  0.931971
    134.02,  1.110927
    134.02,  2.928590
    134.02,  3.220915
    134.02,  0.716362
    134.02,  0.461666
    134.02,  3.363535
    134.02,  3.523363
    134.02,  0.440010
    134.02,  2.657184
    134.02,  2.828192
    134.02,  2.828192
    134.02,  2.619657
    134.02,  0.698739
    134.02,  2.977511
    134.02,  0.423360
    134.02,  3.808630
    134.02,  3.231398
    134.02,  0.548955
    134.02,  0.747119
    134.02,  0.515529
    134.02,  0.472497
    134.02,  0.472495
    134.02,  1.226185
    134.02,  3.265224
    134.02,  2.840628
    134.02,  3.240325
    134.02,  3.138367
    134.02,  3.409688
    134.02,  3.289889
    134.02,  1.145396
    134.02,  3.112287
    134.02,  3.096489
    134.02,  3.339959
    134.02,  3.272220
    134.02,  3.341425
    134.02,  3.205063
    134.02,  3.317815
    134.02,  1.446935
    134.02,  3.071733
    134.02,  3.221314
    134.02,  0.896430
    134.02,  3.234172
    134.02,  3.178163
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    135.47,  1.000000
    138.44,  0.099457
    138.44,  0.121201
    138.44,  0.173299
    138.44,  0.129927
       NaN,       NaN
    138.44,  0.116865
    138.44,  0.205579
    138.44,  0.243961
    138.44,  0.444545
    138.44,  0.364470
    138.44,  0.122837
    138.44,  0.100781
    138.44,  0.868202
    138.44,  0.887016
    138.44,  0.112396
    138.44,  0.538405
    138.44,  0.653014
    138.44,  0.653014
    138.44,  0.535903
    138.44,  0.245579
    138.44,  0.655495
    138.44,  0.113545
    138.44,  0.376223
    138.44,  0.476389
    138.44,  0.105327
    138.44,  0.116738
    138.44,  0.117906
    138.44,  0.112438
    138.44,  0.102920
    138.44,  0.247392
    138.44,  0.358553
    138.44,  0.412668
    138.44,  0.949427
    138.44,  0.908292
    138.44,  0.846691
    138.44,  0.843962
    138.44,  0.939338
    138.44,  0.925850
    138.44,  0.943506
    138.44,  0.930196
    138.44,  0.925193
    138.44,  0.942305
    138.44,  0.933877
    138.44,  0.907206
    138.44,  0.948779
    138.44,  0.901538
    138.44,  0.940889
    138.44,  0.232608
    138.44,  0.925544
    138.44,  0.904284
    139.76,  1.252945
    139.76,  1.363750
    139.76,  1.107973
    139.76,  0.919638
       NaN,       NaN
    139.76,  0.772523
    139.76,  1.830101
    139.76,  2.079772
    139.76,  1.205271
    139.76,  0.857425
    139.76,  1.110160
    139.76,  1.388706
    139.76,  2.376625
    139.76,  2.392256
    139.76,  1.267681
    139.76,  1.103532
    139.76,  1.665733
    139.76,  1.665733
    139.76,  1.123215
    139.76,  1.254521
    139.76,  1.505751
    139.76,  1.310151
    139.76,  1.086369
    139.76,  1.806567
    139.76,  0.782920
    139.76,  0.833194
    139.76,  1.454214
    139.76,  1.429790
    139.76,  1.340197
    139.76,  1.915585
    139.76,  0.827965
    139.76,  1.114670
    139.76,  2.665825
    139.76,  2.450851
    139.76,  2.464397
    139.76,  2.564309
    139.76,  0.922370
    139.76,  2.614130
    139.76,  2.432139
    139.76,  2.582555
    139.76,  2.585052
    139.76,  2.560451
    139.76,  2.419155
    139.76,  2.419387
    139.76,  1.125684
    139.76,  2.321391
    139.76,  2.578448
    139.76,  2.441124
    139.76,  2.514302
    139.76,  2.343090
    141.47,  0.044173
    141.47,  0.053262
    141.47,  0.228409
    141.47,  0.108052
       NaN,       NaN
    141.47,  0.126591
    141.47,  0.096734
    141.47,  0.111981
    141.47,  0.425750
    141.47,  0.396602
    141.47,  0.148821
    141.47,  0.046956
    141.47,  1.072471
    141.47,  1.089322
    141.47,  0.051797
    141.47,  0.458118
    141.47,  0.616160
    141.47,  0.616160
    141.47,  0.550632
    141.47,  0.185940
    141.47,  0.575850
    141.47,  0.063513
    141.47,  0.637766
    141.47,  0.711074
    141.47,  0.121506
    141.47,  0.154641
    141.47,  0.056887
    141.47,  0.050155
    141.47,  0.049345
    141.47,  0.117819
    141.47,  0.368120
    141.47,  0.386412
    141.47,  1.188050
    141.47,  1.126553
    141.47,  1.016834
    141.47,  1.125462
    141.47,  0.839277
    141.47,  1.166855
    141.47,  1.138768
    141.47,  1.122265
    141.47,  1.142409
    141.47,  1.129687
    141.47,  1.128196
    141.47,  1.016608
    141.47,  0.977651
    141.47,  1.087601
    141.47,  1.199845
    141.47,  0.159806
    141.47,  1.160745
    141.47,  1.115663
    143.04,  0.077648
    143.04,  0.082920
    143.04,  0.199541
    143.04,  0.184705
       NaN,       NaN
    143.04,  0.159753
    143.04,  0.160982
    143.04,  0.191617
    143.04,  0.448296
    143.04,  0.543204
    143.04,  0.125654
    143.04,  0.080101
    143.04,  1.156449
    143.04,  1.149737
    143.04,  0.078626
    143.04,  0.597019
    143.04,  0.777412
    143.04,  0.777412
    143.04,  0.665702
    143.04,  0.242277
    143.04,  0.595518
    143.04,  0.080167
    143.04,  1.071319
    143.04,  0.771662
    143.04,  0.136873
    143.04,  0.206976
    143.04,  0.093002
    143.04,  0.080663
    143.04,  0.074108
    143.04,  0.219306
    143.04,  0.459236
    143.04,  0.402720
    143.04,  1.227512
    143.04,  1.189553
    143.04,  0.958680
    143.04,  1.371048
    143.04,  0.741541
    143.04,  1.233089
    143.04,  1.149707
    143.04,  1.188373
    143.04,  1.181627
    143.04,  1.164666
    143.04,  1.124217
    143.04,  1.192839
    143.04,  0.805267
    143.04,  1.087459
    143.04,  1.256079
    143.04,  0.469854
    143.04,  1.201236
    143.04,  1.106195
    144.65,  0.157774
    144.65,  0.189704
    144.65,  0.393886
    144.65,  0.308751
       NaN,       NaN
    144.65,  0.172766
    144.65,  0.335308
    144.65,  0.382082
    144.65,  1.238150
    144.65,  1.623592
    144.65,  0.135350
    144.65,  0.176959
    144.65,  1.644756
