0.350533 0.25222
0.353001 0.26188
0.355034 0.27032
0.357559 0.27908
0.359777 0.28773
0.361809 0.29649
0.363842 0.30519
0.365874 0.31395
0.367907 0.32272
0.369262 0.33166
0.371294 0.34043
0.373327 0.34919
0.375360 0.35775
0.377392 0.36619
0.379425 0.37451
0.381457 0.38278
0.383490 0.39086
0.385861 0.39997
0.388368 0.40925
0.390696 0.41770
0.393314 0.42672
0.396155 0.43581
0.399229 0.44469
0.401106 0.45333
0.404493 0.46220
0.408189 0.47121
0.411638 0.47984
0.415673 0.48828
0.420024 0.49687
0.424194 0.50493
0.428884 0.51274
0.433717 0.52056
0.439167 0.52854
0.445145 0.53673
0.451243 0.54484
0.457645 0.55275
0.464793 0.56140
0.472246 0.56764
0.479699 0.57298
0.487152 0.57763
0.494604 0.58201
0.502057 0.58633
0.509510 0.59038
0.516963 0.59396
0.524416 0.59718
0.531868 0.59987
0.539321 0.60223
0.546774 0.60435
0.554227 0.60621
0.561680 0.60777
0.569132 0.60903
0.576585 0.60986
0.584038 0.61026
0.591491 0.61039
0.598944 0.61036
0.606396 0.60993
0.613849 0.60880
0.621302 0.60734
0.628755 0.60561
0.636208 0.60366
0.643660 0.60190
0.651113 0.60034
0.658566 0.59937
0.666019 0.59897
0.673472 0.59858
0.680924 0.59795
0.688377 0.59642
0.695830 0.59323
0.703283 0.58855
0.710736 0.58224
0.716584 0.57404
0.722705 0.56846
0.727267 0.56177
0.733094 0.55476
0.739072 0.54662
0.744612 0.53847
0.749942 0.53066
0.754865 0.52263
0.760105 0.51430
0.764938 0.50568
0.769628 0.49743
0.773746 0.48937
0.777811 0.48149
0.781568 0.47390
0.785602 0.46609
0.789954 0.45752
0.793764 0.44917
0.798084 0.44101
0.801894 0.43254
0.805928 0.42456
0.809993 0.41601
0.814028 0.40761
0.817785 0.39924
0.821542 0.39085
0.825576 0.38223
0.829611 0.37342
0.833029 0.36555
0.836448 0.35762
0.840451 0.34922
0.843900 0.34082
0.847904 0.33243
0.851353 0.32403
0.855357 0.31556
0.858775 0.30738
0.862163 0.29942
0.865551 0.29139
0.868938 0.28328
0.872326 0.27525
0.875713 0.26711
0.879101 0.25904
0.882489 0.25104
0.885876 0.24308
0.889295 0.23500
0.893298 0.22660
0.897056 0.21823
0.900813 0.21027
0.905134 0.20204
0.909251 0.19398
0.913316 0.18631
0.917434 0.17864
0.922124 0.17064
0.926867 0.16261
0.931609 0.15470
0.936352 0.14698
0.941185 0.13929
0.946515 0.13120
0.951935 0.12303
0.957355 0.11505
0.962776 0.10733
0.968315 0.09955
0.974294 0.09179
0.980391 0.08390
0.986632 0.07605
0.993264 0.06816
1.000040 0.06020
1.006815 0.05235
1.013448 0.04486
1.020527 0.03636
1.027183 0.03011
1.031787 0.02526
1.038659 0.02010
1.046112 0.01406
1.053564 0.00932
1.061017 0.00606
1.068470 0.00397
1.075923 0.00278
1.083375 0.00211
1.090828 0.00185
1.098281 0.00142
1.102346 0.00122
