   120.340,     1.238
   120.427,     1.236
   120.515,     1.233
   120.602,     1.231
   120.689,     1.228
   120.777,     1.226
   120.864,     1.224
   120.951,     1.221
   121.039,     1.219
   121.126,     1.216
   121.214,     1.214
   121.301,     1.211
   121.388,     1.209
   121.476,     1.206
   121.563,     1.204
   121.650,     1.202
   121.738,     1.199
   121.825,     1.197
   121.912,     1.194
   122.000,     1.192
   122.087,     1.189
   122.174,     1.187
   122.262,     1.185
   122.349,     1.182
   122.437,     1.180
   122.524,     1.177
   122.611,     1.175
   122.699,     1.172
   122.786,     1.170
   122.873,     1.168
   122.961,     1.165
   123.048,     1.163
   123.135,     1.160
   123.223,     1.158
   123.310,     1.155
   123.397,     1.153
   123.485,     1.150
   123.572,     1.148
   123.659,     1.146
   123.747,     1.143
   123.834,     1.141
   123.922,     1.138
   124.009,     1.136
   124.096,     1.133
   124.184,     1.131
   124.271,     1.129
   124.358,     1.126
   124.446,     1.124
   124.533,     1.121
   124.620,     1.119
   124.708,     1.116
   124.795,     1.114
   124.882,     1.112
   124.970,     1.109
   125.057,     1.107
   125.145,     1.104
   125.232,     1.102
   125.319,     1.099
   125.407,     1.097
   125.494,     1.094
   125.581,     1.092
   125.669,     1.090
   125.756,     1.087
   125.843,     1.085
   125.931,     1.082
   126.018,     1.080
   126.105,     1.077
   126.193,     1.075
   126.280,     1.073
   126.367,     1.070
   126.455,     1.068
   126.542,     1.065
   126.630,     1.063
   126.717,     1.060
   126.804,     1.058
   126.892,     1.056
   126.979,     1.053
   127.066,     1.051
   127.154,     1.048
   127.241,     1.046
   127.328,     1.043
   127.416,     1.041
   127.503,     1.038
   127.590,     1.036
   127.678,     1.034
   127.765,     1.031
   127.853,     1.029
   127.940,     1.026
   128.027,     1.024
   128.115,     1.021
   128.202,     1.019
   128.289,     1.017
   128.377,     1.014
   128.464,     1.012
   128.551,     1.009
   128.639,     1.007
   128.726,     1.004
   128.813,     1.002
   128.901,     1.000
   128.988,     0.997
   129.075,     0.995
   129.163,     0.992
   129.250,     0.990
   129.338,     0.987
   129.425,     0.985
   129.512,     0.982
   129.600,     0.980
   129.687,     0.978
   129.774,     0.975
   129.862,     0.973
   129.949,     0.970
   130.036,     0.968
   130.124,     0.965
   130.211,     0.963
   130.298,     0.961
   130.386,     0.958
   130.473,     0.956
   130.561,     0.953
   130.648,     0.951
   130.735,     0.948
   130.823,     0.946
   130.910,     0.944
   130.997,     0.941
   131.085,     0.939
   131.172,     0.936
   131.259,     0.934
   131.347,     0.931
   131.434,     0.929
   131.521,     0.926
